time;player;headline;playerlink;
2/3/2016 11:48:23 AM;Jeremy Lin;Lin (ankle) will be available Wednesday against the Cavs.;http://stats.nba.com/player/player/#!/202391;
2/3/2016 11:23:55 AM;Kemba Walker;Walker (knee) is out for Wednesday's game against the Cavaliers.;http://stats.nba.com/player/player/#!/202689;
2/3/2016 11:23:55 AM;Nicolas Batum;Batum (toe) has been upgraded to questionable for Wednesday's game against Cleveland.;http://stats.nba.com/player/player/#!/201587;
2/3/2016 11:23:55 AM;Jeremy Lamb;Lamb (toe) will play Wednesday against the Cavaliers.;http://stats.nba.com/player/player/#!/203087;
2/3/2016 11:23:54 AM;Cody Zeller;Zeller (shoulder) has been cleared to return Wednesday against the Cavaliers.;http://stats.nba.com/player/player/#!/203469;
2/2/2016 1:43:55 PM;Nicolas Batum;Batum (toe) is considered doubtful to play Wednesday against Cleveland.;http://stats.nba.com/player/player/#!/201587;
2/2/2016 1:18:27 PM;Jeremy Lamb;Lamb is considered questionable for Wednesday's game against the Cavs.;http://stats.nba.com/player/player/#!/203087;
2/2/2016 1:18:27 PM;Cody Zeller;Zeller (shoulder) is considered questionable to play Wednesday against Cleveland.;http://stats.nba.com/player/player/#!/203469;
2/2/2016 1:18:26 PM;Kemba Walker;Walker is considered questionable for Wednesday's game against Cleveland due to a sore left knee.;http://stats.nba.com/player/player/#!/202689;
2/1/2016 1:33:42 PM;Aaron Harrison;Harrison was assigned to the D-League's Oklahoma City Blue on Monday.;http://stats.nba.com/player/player/#!/1626151;
2/1/2016 8:58:21 AM;Marvin Williams;Williams scored 19 points (7-13 FG, 4-8 3Pt, 1-2 FT) while adding 12 rebounds, three blocks, two assists and a steal in just 25 minutes during Sunday's win over the Lakers.;http://stats.nba.com/player/player/#!/101107;
2/1/2016 8:33:21 AM;Michael Kidd-Gilchrist;Kidd-Gilchrist scored 19 points (6-7 FG, 2-2 3Pt, 5-8 FT) while adding 12 rebounds, three assists and a steal in 28 minutes during Sunday's win over the Lakers.;http://stats.nba.com/player/player/#!/203077;
