time;player;headline;playerlink;
2/11/2016 12:18:16 PM;Toney Douglas;Douglas played 22 minutes off the bench and produced eight points (3-6 FG, 2-3 3Pt), two assists, two steals, and one rebound during Wednesday's 100-96 win over the Jazz.;http://stats.nba.com/player/player/#!/201962;
2/11/2016 11:53:33 AM;Bryce Dejean-Jones;Dejean-Jones isn't expected to play in Thursday's game against the Thunder due to a contract dispute, Scott Kushner of the New Orleans Advocate reports.;http://stats.nba.com/player/player/#!/1626214;
2/11/2016 11:53:33 AM;Luke Babbitt;Babbitt (coach's decision) didn't leave the bench in Wednesday's 100-96 win over the Jazz.;http://stats.nba.com/player/player/#!/202337;
2/11/2016 11:53:33 AM;Alexis Ajinca;Ajinca recorded eight points (3-6 FG, 2-3 FT) and a team-high 11 rebounds across 21 minutes in Wednesday's 100-96 win over the Jazz.;http://stats.nba.com/player/player/#!/201582;
2/10/2016 11:48:12 PM;Anthony Davis;Davis recorded 19 points (7-15 FG, 1-1 3Pt, 4-6 FT) and five assists but managed just four rebounds and one blocked shot over 34 minutes in Wednesday's win against the Jazz.;http://stats.nba.com/player/player/#!/203076;
2/10/2016 11:23:12 PM;Jrue Holiday;Holiday contributed 21 points (9-19 FG, 0-3 3Pt, 3-4 FT), nine assists and six rebounds over 31 minutes during Wednesday's win against the Jazz.;http://stats.nba.com/player/player/#!/201950;
2/10/2016 5:08:15 PM;Eric Gordon;Gordon indicated Wednesday that he's progressing well from Jan. 20 surgery to repair a fractured right ring finger.;http://stats.nba.com/player/player/#!/201569;
2/10/2016 3:28:18 PM;Tyreke Evans;Coach Alvin Gentry clarified Wednesday morning that it hasn't been determined yet if Evans will require season-ending surgery on his right knee. "He's seeing some specialists and getting some second opinions," Gentry said. "We'll see where that leads. Tha;http://stats.nba.com/player/player/#!/201936;
2/10/2016 10:28:22 AM;Tyreke Evans;Evans is expected to undergo surgery on his right knee in the near future, which would likely end his season, Shams Charania of Yahoo! Sports reports.;http://stats.nba.com/player/player/#!/201936;
2/9/2016 12:18:24 AM;Anthony Davis;Davis scored 27 points (12-20 FG, 2-6 FT, 1-2 3Pt) and added eight rebounds, two steals and one assist across 31 minutes in Monday's win over he Timberwolves.;http://stats.nba.com/player/player/#!/203076;
